source_table,trade_id,captured_at,confidence,tech_score,fund_score,sent_score,pos_score,macro_score,rsi14,macd_signal,atr_pct,reward_risk,direction_buy,mtf_count,ribbon_aligned,month_sin,month_cos,grade_num,rsi_extreme,bb_pos_num,above_200ma,dxy_direction_num,market_regime_num,patience_score,day_of_week,hour_sin,hour_cos,corr_agreement_count,atr_percentile_6m,consecutive_weeks_trending,cot_momentum_num,fund_alignment_num,fund_aligned_count,rr_over_2,high_conf,ribbon_state_num,divergence_present,hour_auckland,vix_level,is_ranging,fund_tail_high,mtf_full_agree,entry_candle_type_num,entry_candle_body_ratio,entry_candle_vs_avg,dist_weekly_open_pips,dist_round_number_pips,new_20d_extreme,inside_bars_before,cot_weeks_in_dir,cot_accel,us10y_dir,gold_dir,sp500_dir,vix_vs_20d,atr_5d_vs_20d,atr_expanding,base_ccy_strength,quote_ccy_strength,monthly_trend_aligned,hhhl_aligned,kill_zone_entry,market_structure_break,divergence_type,checklist_score,hhhl_x_monthly,rsi_x_fibonacci,momentum_x_cot,kill_zone_x_confluence,currency_strength_x_trend,t1_reached,t2_reached,max_target_reached,pips_at_t1,trade_closed_at_t1_only
main,1111,2026-06-21 19:48:31,5.0,6.0,6.0,5.0,5.0,4.0,33.7,-1.0,0.4508,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.9659,0.2588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1112,2026-06-21 19:51:44,5.0,7.0,5.0,4.0,5.0,5.0,64.5,1.0,1.0629,1.51,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.9659,0.2588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1113,2026-06-21 19:59:21,5.0,5.0,6.0,5.0,5.0,5.0,57.3,1.0,0.5859,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.9659,0.2588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1114,2026-06-21 20:06:28,4.0,4.0,5.0,5.0,5.0,5.0,57.8,1.0,0.4891,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1115,2026-06-21 20:13:14,6.0,8.0,4.0,8.0,5.0,5.0,32.6,-1.0,0.5702,1.51,1.0,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1116,2026-06-21 20:19:22,5.0,6.0,5.0,5.0,5.0,5.0,84.1,1.0,0.4282,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1117,2026-06-21 20:25:29,5.0,5.0,3.0,8.0,5.0,5.0,36.0,-1.0,0.9091,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1118,2026-06-21 20:31:36,5.0,5.0,6.0,5.0,5.0,5.0,38.3,-1.0,0.7098,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1119,2026-06-21 20:34:41,4.0,5.0,3.0,6.0,5.0,5.0,73.3,1.0,1.0364,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1120,2026-06-21 20:37:55,6.0,8.0,5.0,8.0,5.0,6.0,16.1,-1.0,0.4428,4.5,1.0,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1121,2026-06-21 20:44:02,3.0,3.0,5.0,5.0,5.0,5.0,49.8,-1.0,0.6882,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1122,2026-06-21 20:50:09,5.0,6.0,5.0,5.0,5.0,5.0,36.1,-1.0,0.6497,1.5,1.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1123,2026-06-21 20:56:16,5.0,6.0,5.0,5.0,5.0,5.0,65.2,1.0,0.4468,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1124,2026-06-21 20:59:21,4.0,4.0,5.0,6.0,5.0,5.0,56.1,-1.0,0.0468,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1125,2026-06-21 21:02:26,5.0,5.0,5.0,6.0,5.0,5.0,63.4,1.0,0.3813,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.7071,0.7071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1126,2026-06-22 16:53:47,6.0,9.0,5.0,8.0,5.0,6.0,85.5,1.0,0.4468,3.3,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.866,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1127,2026-06-22 11:34:57,4.0,4.0,5.0,5.0,3.0,5.0,62.4,1.0,0.6188,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1128,2026-06-22 11:35:01,5.0,6.0,5.0,6.0,4.0,5.0,30.3,-1.0,0.7088,1.5,1.0,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1129,2026-06-22 11:35:06,5.0,5.0,5.0,5.0,4.0,5.0,36.2,-1.0,0.6655,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1130,2026-06-22 11:35:10,5.0,4.0,5.0,5.0,4.0,5.0,49.4,-1.0,0.5924,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1131,2026-06-22 11:35:13,4.0,3.0,5.0,5.0,3.0,5.0,49.2,-1.0,0.4838,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1132,2026-06-22 11:35:16,4.0,4.0,5.0,5.0,4.0,5.0,62.6,1.0,0.4627,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1133,2026-06-22 11:35:21,4.0,7.0,4.0,5.0,3.0,5.0,66.4,1.0,0.3684,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1134,2026-06-22 11:35:24,4.0,5.0,3.0,5.0,3.0,5.0,62.2,1.0,0.7889,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1135,2026-06-22 11:35:28,5.0,5.0,6.0,4.0,4.0,5.0,60.6,1.0,0.6026,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1136,2026-06-22 11:35:31,5.0,5.0,6.0,4.0,4.0,5.0,59.9,1.0,0.5031,1.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1137,2026-06-22 11:35:34,4.0,4.0,3.0,6.0,3.0,5.0,49.9,1.0,0.3052,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1138,2026-06-22 11:35:39,4.0,4.0,3.0,4.0,2.0,5.0,51.0,1.0,0.5184,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1139,2026-06-22 11:35:42,5.0,7.0,4.0,5.0,4.0,5.0,70.1,1.0,0.6991,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1140,2026-06-22 11:35:45,4.0,4.0,3.0,5.0,4.0,5.0,55.2,1.0,0.8641,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1141,2026-06-22 11:35:48,4.0,4.0,5.0,5.0,5.0,5.0,46.6,-1.0,1.4071,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1142,2026-06-22 11:35:53,4.0,5.0,4.0,5.0,3.0,5.0,61.7,1.0,0.6417,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2588,-0.9659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1030,2026-06-22 18:44:49,6.0,8.0,5.0,7.0,3.0,5.0,30.2,-1.0,0.5515,1.86,1.0,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1143,2026-06-22 18:44:53,4.0,4.0,5.0,6.0,4.0,5.0,45.5,-1.0,0.5458,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1144,2026-06-22 18:44:56,5.0,6.0,5.0,7.0,4.0,5.0,32.5,-1.0,0.3221,1.5,1.0,3.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1145,2026-06-22 18:44:59,5.0,5.0,4.0,6.0,5.0,5.0,63.7,1.0,0.659,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1146,2026-06-22 18:45:02,5.0,6.0,3.0,5.0,4.0,5.0,67.3,1.0,0.7893,1.5,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1147,2026-06-22 18:45:06,4.0,4.0,3.0,6.0,3.0,5.0,62.5,1.0,0.799,1.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1148,2026-06-22 18:45:09,5.0,5.0,7.0,4.0,4.0,5.0,63.0,1.0,0.5924,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1149,2026-06-22 18:45:13,5.0,5.0,5.0,5.0,5.0,5.0,63.9,1.0,0.4836,1.5,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1150,2026-06-22 18:45:16,4.0,4.0,3.0,5.0,3.0,5.0,51.2,-1.0,0.5885,1.5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main,1151,2026-06-22 18:45:19,5.0,5.0,3.0,7.0,4.0,5.0,47.7,1.0,0.5196,1.5,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
